record_id,cpse,original_description,normalized_description,canonical_id,canonical_description,category,description_score,technical_score,technical_coverage,compared_attributes,matching_attributes,critical_compared,critical_matches,critical_conflicts,critical_score,critical_coverage,attribute_evidence,conflict_count,weighted_conflict_score,confidence,decision
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,70.27,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""5.5"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""20.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""30.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,70.27,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""7.5"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""30.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""40.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,76.71,33.33,16.67,3,1,3,1,2,33.33,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""11.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""50.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""50.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",2,10,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,73.97,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""15.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""75.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""40.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,89.19,100.0,16.67,3,3,3,3,0,100.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""22.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""100.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""50.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",0,0,97.73,MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,78.38,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""30.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""120.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""60.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,81.08,33.33,16.67,3,1,3,1,2,33.33,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""37.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""150.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""50.0"", ""status"": ""MATCH"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",2,10,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,78.38,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""45.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""200.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""60.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,75.68,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""55.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""250.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""70.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
125,CPSE-B,CENTRIF PUMP 100 M3/H 50M HEAD 22KW,CENTRIF PUMP 100 M3 H 50M HEAD 22KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,78.38,0.0,16.67,3,0,3,0,3,0.0,100.0,"[{""attribute"": ""diameter_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""length_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""size_in"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""grade"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""pressure_class"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""schedule"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""voltage_v"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""power_kw"", ""record_value"": ""22.0"", ""canonical_value"": ""75.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""flow_rate_m3h"", ""record_value"": ""100.0"", ""canonical_value"": ""300.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""head_m"", ""record_value"": ""50.0"", ""canonical_value"": ""80.0"", ""status"": ""CONFLICT"", ""critical"": true}, {""attribute"": ""cores"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""cross_section_mm2"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""bearing_number"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""valve_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""flange_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""gasket_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_type"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}, {""attribute"": ""tool_size_mm"", ""record_value"": null, ""canonical_value"": null, ""status"": ""NOT_AVAILABLE"", ""critical"": false}]",3,15,0.0,NO_MATCH
